,query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id,name_match,name_phrase_match,customer_review_average_factor,customerReviewCount,short_description_match,artist_name_match,long_description_phrase_match,long_description_match,salesRankShortTerm,sku_match,manufacturer_match,features_match,category_path_match,grade
3964,Touchstone,2884085,50,1.0,77,2884085,fake,1492,9.462302,9.462302,4.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,Planet of the apes,14886368,11,3.0,114,14886368,fake,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7089,nikon d3100,1222817,79,1.0,123,1222817,fake,2602,10.234152,10.234151,4.8,320.0,0.0,0.0,21.905966,21.905968,0.9902891,0.0,6.24646,0.0,0.0,0.5
2249,Leap pad,2954733,17,1.0,36,2954733,fake,827,0.0,0.0,4.5,43.0,0.0,0.0,0.0,0.0,0.7118531,0.0,0.0,3.6079068,0.0,0.0
5009,camera bag,9808518,10,2.0,96,9808518,fake,1845,2.8243492,0.0,5.0,2.0,3.2140741,0.0,0.0,2.9441981,0.060851775,0.0,0.0,4.5723677,0.0,0.0
7295,pokemon,1701197,10,1.0,97,1701197,fake,2706,0.0,0.0,4.9,7.0,0.0,0.0,0.0,0.0,0.6872378,0.0,0.0,0.0,0.0,0.0
2682,Nike+,9401408,10,1.0,24,9401408,fake,1001,9.102036,9.102036,4.8,14.0,0.0,0.0,11.533573,11.533573,0.84347147,0.0,0.0,9.22175,0.0,0.0
2317,Lmfao,9319123,14,1.0,38,9319123,fake,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,bluetooth headphones,2264036,55,2.0,240,2264036,fake,1799,11.042189,7.559475,3.7,208.0,3.2851377,0.0,0.0,10.569319,0.98537153,0.0,0.0,8.368846,6.5249047,0.0
3026,Projectors,1229392,16,5.0,333,1229392,fake,1146,7.5900445,7.5900445,5.0,2.0,0.0,0.0,8.011574,8.011574,0.0,0.0,0.0,0.0,8.188095,0.0
2442,Macbook pro,9755395,56,2.0,300,9755395,fake,895,6.812041,4.015232,4.6,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6792183,0.0,0.0
5753,gps,9263209,62,2.0,759,9263209,fake,2160,5.769847,5.769847,4.0,61.0,0.0,0.0,6.7722807,6.7722807,0.0,0.0,0.0,0.0,4.5778427,0.0
409,Batman arkham city,2173056,77,1.0,140,2173056,fake,177,26.73332,26.73332,4.8,91.0,0.0,0.0,12.253599,24.23039,0.61497825,0.0,0.0,27.376173,0.0,0.5
5423,dvd player,1328286,12,4.0,347,1328286,fake,2023,7.8273215,7.827322,3.9,24.0,4.124782,0.0,7.317037,8.456202,2.167027e-25,0.0,0.0,6.214041,5.1502953,0.0
7818,sony bravia,9770697,21,1.0,134,9770697,fake,2895,9.009242,9.009242,4.3,143.0,0.0,0.0,0.0,0.0,0.47948498,0.0,3.894805,5.5109982,0.0,0.0
6453,itouch,9225411,29,2.0,132,9225411,fake,2369,0.0,0.0,4.7,912.0,0.0,0.0,0.0,0.0,0.9990043,0.0,0.0,0.0,0.0,0.0
8363,universal remote,9365402,12,4.0,204,9365402,fake,3089,11.202854,11.202853,4.3,203.0,0.0,0.0,11.795557,11.795556,0.8930863,0.0,0.0,3.1152477,12.9072075,0.0
4355,Wireless mouse,9253372,10,2.0,149,9253372,fake,1624,8.252254,5.435178,4.8,137.0,0.0,0.0,8.5427685,8.5427685,0.0,0.0,0.0,6.740936,4.691367,0.0
5175,computer monitor,1422209,22,1.0,120,1422209,fake,1915,4.3727803,0.0,4.4,229.0,0.0,0.0,0.0,3.700906,0.20886704,0.0,0.0,0.0,0.0,0.0
470,Beats by dre,1232474,108,4.0,1647,1232474,fake,190,17.758308,12.944754,3.3,227.0,0.0,0.0,0.0,0.0,0.9975559,0.0,11.958779,0.0,0.0,0.0
1527,Halloween,3415346,11,3.0,89,3415346,fake,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,Power supply,2305228,15,6.0,296,2305228,fake,1134,10.576714,10.576714,5.0,2.0,2.7653298,0.0,9.148375,9.816318,0.0,0.0,0.0,7.4909015,4.3987446,0.0
4618,antenna,9747077,17,8.0,445,9747077,fake,1715,7.78551,7.78551,3.1,69.0,0.0,0.0,7.1163135,7.1163135,0.97664857,0.0,0.0,0.0,0.0,0.0
4223,Washing machine,2250097,12,1.0,81,2250097,fake,1576,0.0,0.0,3.8,45.0,5.012446,0.0,0.0,5.1480136,0.0,0.0,0.0,0.0,5.3122745,0.0
8126,thermal paste,9609458,26,1.0,27,9609458,fake,3010,9.432579,0.0,2.9,22.0,8.914785,0.0,0.0,9.068699,0.9707224,0.0,0.0,19.107908,0.0,0.0
8248,transformers dark of the moon,3247045,188,1.0,266,3247045,fake,3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
798,Canon rebel t3i,1980124,15,1.0,32,1980124,fake,300,13.913574,8.589617,4.8,222.0,0.0,0.0,0.0,0.0,0.9951817,0.0,5.5815797,3.1672006,0.0,0.0
6946,minisd,2603545,15,2.0,119,2603545,fake,2541,0.0,0.0,4.8,25.0,0.0,0.0,0.0,0.0,0.081177846,0.0,0.0,0.0,0.0,0.0
8255,tripod,1205204,14,2.0,228,1205204,fake,3054,5.843752,5.843752,4.4,37.0,0.0,0.0,6.149269,6.149269,0.8472569,0.0,0.0,0.0,0.0,0.0
6251,iPod touch,2237282,15,5.0,1299,2237282,fake,2314,6.110265,3.704609,4.5,54.0,6.284769,0.0,8.540482,8.540482,0.9700586,0.0,0.0,7.629409,4.057874,0.0
1921,Ipad2,1918229,23,6.0,820,1918229,fake,726,0.0,0.0,4.8,62.0,0.0,0.0,0.0,0.0,6.8651925e-06,0.0,0.0,0.0,0.0,0.0
651,Bose,5402441,18,21.0,1521,5402441,fake,246,6.683026,6.683026,4.9,9.0,0.0,0.0,10.513531,10.513531,1.4913156e-06,0.0,5.479229,0.0,0.0,0.0
383,Aux cable,8723553,11,2.0,62,8723553,fake,161,0.0,0.0,4.5,14.0,4.1830797,0.0,0.0,0.0,0.0,0.0,0.0,3.0164251,0.0,0.0
4282,Wifi extender,2733324,17,1.0,42,2733324,fake,1600,6.3454866,0.0,4.0,230.0,4.552672,0.0,0.0,6.859517,0.98760444,0.0,0.0,9.372416,0.0,0.0
1303,Flash drive,9226777,35,1.0,250,9226777,fake,504,8.241504,8.241504,4.3,87.0,0.0,0.0,9.605439,10.2071495,0.8483024,0.0,0.0,0.0,5.797492,0.0
7905,spartacus,3194808,22,1.0,78,3194808,fake,2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,Tvs,2731608,11,2.0,218,2731608,fake,1535,0.0,0.0,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2735615,0.0
2581,Mortal kombat,1077893,56,1.0,92,1077893,fake,950,20.48312,20.48312,4.8,25.0,0.0,0.0,17.124369,17.124367,0.0,0.0,0.0,15.849551,0.0,0.5
640,Bose,1114791,93,3.0,1521,1114791,fake,246,7.039895,7.039895,4.5,344.0,0.0,0.0,0.0,0.0,0.9910173,0.0,5.479229,0.0,0.0,0.0
8345,tvs,2380145,31,1.0,278,2380145,fake,3078,0.0,0.0,4.7,80.0,0.0,0.0,3.084545,3.084545,0.0,0.0,0.0,0.0,5.2735615,0.0
1716,Hp laptop,2603184,12,13.0,611,2603184,fake,657,4.7704163,1.9934063,2.0,1.0,0.0,0.0,0.0,2.296554,0.0,0.0,4.6287756,2.5907907,3.1453042,0.0
1020,Dell laptop,1648231,14,7.0,375,1648231,fake,392,5.4120774,3.1900501,3.6,21.0,0.0,0.0,0.0,3.079034,0.0,0.0,5.8500314,2.9638271,3.1453042,0.0
6800,mac,9755395,35,4.0,665,9755395,fake,2478,0.0,0.0,4.6,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721568,0.0,0.0
6436,ipod nano,1161934,36,2.0,293,1161934,fake,2362,7.289829,7.2898293,4.2,137.0,0.0,0.0,10.865379,10.86538,0.98430026,0.0,0.0,3.644913,4.8351007,0.0
6816,mac mini,2658068,95,1.0,148,2658068,fake,2487,6.9188704,6.918871,4.5,64.0,0.0,0.0,10.85072,10.850719,0.8519411,0.0,0.0,3.9042995,7.0270348,0.5
2792,Optical cable,9543782,25,1.0,73,9543782,fake,1060,9.9273,6.538414,4.8,13.0,0.0,0.0,6.7138586,10.829128,0.00055804127,0.0,0.0,7.7831473,0.0,0.0
6516,keurig,1241514,24,2.0,109,1241514,fake,2400,8.807392,8.807392,4.3,72.0,6.1196194,0.0,0.0,0.0,0.823508,0.0,7.7801,0.0,0.0,0.0
5387,ds games,1310269,10,2.0,73,1310269,fake,2005,0.0,0.0,2.5,0.0,0.0,0.0,0.0,4.9754314,0.0,0.0,0.0,8.02397,7.762454,0.0
4732,back to the future,1330888,13,1.0,33,1330888,fake,1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5944,hp laptop,2686552,21,5.0,465,2686552,fake,2224,4.936478,2.927947,4.2,137.0,0.0,0.0,0.0,3.138441,0.0,0.0,4.6287756,4.250042,3.1453042,0.0
7413,projectors,1229392,13,5.0,325,1229392,fake,2739,7.5900445,7.5900445,5.0,2.0,0.0,0.0,8.011574,8.011574,0.0,0.0,0.0,0.0,8.188095,0.0
4902,bobaflex,3081278,17,1.0,26,3081278,fake,1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4221,Washer,2250097,15,3.0,178,2250097,fake,1575,5.0271606,5.0271606,3.8,45.0,0.0,0.0,5.6763763,5.6763763,0.0,0.0,0.0,4.99037,0.0,0.0
3900,Tom Tom,9263209,14,1.0,57,9263209,fake,1470,0.0,0.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8494,webcam,2804921,18,5.0,402,2804921,fake,3141,8.446393,8.446393,2.5,0.0,0.0,0.0,5.944211,5.944211,0.0,0.0,0.0,0.0,0.0,0.0
2038,Kenwood,1947141,11,6.0,281,1947141,fake,780,4.383065,4.383065,3.8,27.0,0.0,0.0,0.0,0.0,0.0022858619,0.0,6.6470685,0.0,0.0,0.0
3281,Samsung galaxy 10.1,2817743,10,2.0,42,2817743,fake,1230,16.404589,10.804546,4.2,141.0,0.0,0.0,15.866156,18.04564,0.0,0.0,4.444772,3.6248937,0.0,0.0
5826,hdmi,1059515,12,9.0,371,1059515,fake,2191,7.850908,7.850908,4.5,11.0,4.910632,0.0,6.585854,6.585854,0.996118,0.0,0.0,4.5718803,0.0,0.0
1657,Helicopter,1093742,32,1.0,62,1093742,fake,634,9.320184,9.320184,4.6,44.0,0.0,0.0,8.343908,8.343908,0.63240427,0.0,0.0,0.0,0.0,0.0
5765,grand theft auto,6918017,10,4.0,95,6918017,fake,2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8133,thor 3d,3103256,44,1.0,44,3103256,fake,3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,nikon s9100,1977039,15,1.0,22,1977039,fake,2609,13.935483,9.033045,3.6,153.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24646,3.1341047,0.0,0.0
6988,motherboard,3088305,12,3.0,132,3088305,fake,2555,6.9850097,6.9850097,2.5,0.0,0.0,0.0,7.48492,7.48492,0.0,0.0,0.0,0.0,0.0,0.0
3073,Psp,9175082,125,1.0,382,9175082,fake,1158,4.512094,4.512094,4.6,120.0,0.0,0.0,8.619887,8.619887,0.0,0.0,0.0,5.485935,7.430498,0.5
6933,mini dv,4188916,10,1.0,46,4188916,fake,2537,0.0,0.0,4.4,5.0,0.0,0.0,0.0,0.0,0.99462056,0.0,0.0,0.0,6.245553,0.0
1449,Go touchpad,2842056,68,1.0,87,2842056,fake,565,9.564602,0.0,4.1,131.0,0.0,0.0,0.0,11.623709,0.0,0.0,0.0,2.2856562,0.0,0.5
4267,Western digital,1251981,35,1.0,168,1251981,fake,1594,6.4867344,6.4867353,4.0,109.0,0.0,0.0,0.0,0.0,0.14406574,0.0,9.646906,0.0,0.0,0.0
7562,roomba,8670814,22,1.0,34,8670814,fake,2801,8.468981,8.468981,4.3,82.0,0.0,0.0,9.57124,9.57124,0.31469226,0.0,0.0,0.0,0.0,0.0
5734,godfather,9173128,11,1.0,74,9173128,fake,2155,12.1050825,12.1050825,2.5,4.0,0.0,0.0,7.274082,7.274082,0.0,0.0,0.0,0.0,0.0,0.0
5319,digital picture frame,9504299,10,2.0,95,9504299,fake,1972,6.844662,0.0,2.9,57.0,4.4065957,0.0,0.0,4.90161,0.0,0.0,0.0,5.356304,0.0,0.0
3341,Samsung tv,2128142,17,2.0,293,2128142,fake,1254,3.5149493,0.0,4.4,196.0,0.0,0.0,0.0,6.6355276,6.260122e-06,0.0,4.444772,2.021566,2.736691,0.0
6275,ice maker,9605082,15,1.0,77,9605082,fake,2326,0.0,0.0,3.3,94.0,0.0,0.0,0.0,0.0,0.21285895,0.0,0.0,0.0,6.951992,0.0
593,Bluetooth,8781428,10,14.0,721,8781428,fake,229,5.5319104,5.5319104,4.8,8.0,0.0,0.0,7.4109764,7.4109764,0.0,0.0,0.0,4.998411,0.0,0.0
692,Brantley Gilbert,3425689,23,1.0,70,3425689,fake,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,apple computer,9755322,16,1.0,48,9755322,fake,1722,2.0658073,0.0,4.8,322.0,0.0,0.0,0.0,0.0,0.0,0.0,4.274222,4.4213915,0.0,0.0
4649,apple ipod,9225377,17,1.0,84,9225377,fake,1726,5.389933,3.296215,4.6,1009.0,0.0,0.0,4.2137165,8.065589,1.0,0.0,4.274222,8.527225,4.8351007,0.0
6180,iPhone 4 cases,2266098,12,8.0,457,2266098,fake,2286,9.462158,0.0,2.5,0.0,6.990506,0.0,0.0,11.6909275,0.0,0.0,0.0,5.734563,9.273098,0.0
57,2678499,2678499,21,1.0,24,2678499,fake,10,0.0,0.0,4.5,140.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0,0.0
1064,Dexter,2945043,36,3.0,313,2945043,fake,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535,Sony cyber shot,2061077,15,1.0,59,2061077,fake,1328,13.586428,13.586428,4.6,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894805,2.5247993,0.0,0.0
2111,Klipsch,9422369,62,1.0,313,9422369,fake,794,8.078412,8.078412,4.2,322.0,0.0,0.0,0.0,0.0,0.96695745,0.0,7.886789,0.0,0.0,0.0
3991,Transformers dark of the moon,3247036,32,2.0,364,3247036,fake,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8704,xm radio,1934087,10,5.0,230,1934087,fake,3208,3.0698647,0.0,4.5,44.0,0.0,0.0,8.021066,13.037616,0.0022961474,0.0,0.0,11.596186,0.0,0.0
7751,sirius,1166875,16,1.0,133,1166875,fake,2877,0.0,0.0,4.1,32.0,6.7751765,0.0,7.6668463,7.6668463,0.0,0.0,0.0,10.14436,6.7809277,0.0
3249,Samsung 10.1,2817582,13,1.0,39,2817582,fake,1215,10.3049965,5.059881,4.2,201.0,0.0,0.0,4.894499,12.391398,0.0,0.0,4.444772,0.0,0.0,0.0
3162,Refrigerators,9830623,14,1.0,94,9830623,fake,1190,2.876567,2.876567,4.2,35.0,0.0,0.0,4.350871,4.350871,0.0,0.0,0.0,0.0,5.1794596,0.0
705,Breville,9595093,15,3.0,96,9595093,fake,266,7.599823,7.599823,4.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322812,0.0,0.0,0.0
3889,TiVo,7384314,17,3.0,296,7384314,fake,1466,8.405114,8.405114,4.8,39.0,8.619808,0.0,10.372009,10.372009,0.51021314,0.0,7.0599327,11.626349,0.0,0.0
2438,Macbook pro,1535836,36,3.0,300,1535836,fake,895,6.812041,4.015232,4.7,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6792183,0.0,0.0
1175,Dumbo,3100134,14,3.0,199,3100134,fake,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,Fast five,3247045,17,6.0,490,3247045,fake,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7839,sony home theatre,9770697,19,1.0,51,9770697,fake,2903,6.75533,0.0,4.3,143.0,0.0,0.0,0.0,0.0,0.47948498,0.0,3.894805,0.0,2.658518,0.0
5899,helicopter,1093742,18,2.0,43,1093742,fake,2206,9.320184,9.320184,4.6,44.0,0.0,0.0,8.343908,8.343908,0.63240427,0.0,0.0,0.0,0.0,0.0
2546,Modem,9962417,29,6.0,772,9962417,fake,935,6.5823116,6.5823116,3.1,198.0,0.0,0.0,7.5188046,7.5188046,0.9971024,0.0,0.0,0.0,0.0,0.0
868,Carter iv,3143987,56,1.0,117,3143987,fake,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6500,karaoke,1146468,21,1.0,195,1146468,fake,2394,7.4469385,7.4469385,4.0,15.0,0.0,0.0,7.121652,7.121652,3.1270854e-08,0.0,0.0,7.1749806,10.918518,0.0
793,Canon powershot,2044104,15,1.0,90,2044104,fake,297,8.666169,8.666169,4.6,171.0,0.0,0.0,0.0,0.0,0.36912,0.0,5.5815797,0.0,0.0,0.0
5566,fifa 2012,2704076,11,1.0,22,2704076,fake,2084,8.52508,0.0,3.6,21.0,0.0,0.0,0.0,8.072323,0.77216125,0.0,0.0,0.0,0.0,0.0
3774,Tablet,1945531,29,7.0,1037,1945531,fake,1415,0.0,0.0,4.6,653.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,Beats by dre,9492408,87,8.0,1647,9492408,fake,190,16.33573,11.543177,3.8,69.0,0.0,0.0,0.0,0.0,0.0,0.0,11.958779,0.0,0.0,0.0
1435,Glee,3209189,21,5.0,259,3209189,fake,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6419,ipod,9225439,55,5.0,1345,9225439,fake,2354,2.9063997,2.9063997,4.5,186.0,0.0,0.0,5.6376038,5.6376038,0.8127182,0.0,0.0,3.644913,4.8351007,0.0
8138,three six mafia,3042752,10,1.0,55,3042752,fake,3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,Norton,2086072,15,3.0,113,2086072,fake,1042,6.286189,6.286189,4.2,14.0,0.0,0.0,7.391454,7.391454,0.0,0.0,0.0,9.268516,0.0,0.0
7755,sirius,9342106,10,4.0,133,9342106,fake,2877,5.986594,5.986594,5.0,1.0,4.666895,0.0,0.0,0.0,0.0,0.0,0.0,6.5469017,0.0,0.0
7006,motorola xoom,2842056,16,4.0,331,2842056,fake,2563,0.0,0.0,4.1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5065,car dvd player,2238254,11,1.0,100,2238254,fake,1868,7.4496794,0.0,4.5,12.0,4.148099,0.0,0.0,8.020454,2.9598723e-11,0.0,0.0,6.451721,5.0131254,0.0
3598,Sony vaio,2802456,29,6.0,739,2802456,fake,1347,6.054962,6.054963,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894805,4.710208,0.0,0.0
978,David guetta,3209037,31,1.0,74,3209037,fake,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7734,shower radio,2795561,11,1.0,22,2795561,fake,2868,14.858107,9.964321,2.5,2.0,0.0,0.0,6.7603474,14.391153,0.0,0.0,0.0,11.928925,0.0,0.0
5393,dsi,1034769,25,1.0,82,1034769,fake,2009,7.5140004,7.5140004,4.8,33.0,0.0,0.0,9.118145,9.118145,0.93678826,0.0,0.0,10.574038,0.0,0.0
2117,Kodak playsport,2002039,33,1.0,52,2002039,fake,798,11.510501,11.510502,3.5,114.0,0.0,0.0,0.0,0.0,0.3369913,0.0,6.260808,0.0,0.0,0.0
5054,capture card,9714371,10,5.0,161,9714371,fake,1863,7.858058,0.0,2.9,19.0,4.507202,0.0,0.0,4.882389,0.0,0.0,0.0,5.7425413,0.0,0.0
1186,Dvr,9789843,42,2.0,402,9789843,fake,454,0.0,0.0,3.7,27.0,0.0,0.0,0.0,0.0,0.9502301,0.0,0.0,0.0,0.0,0.0
6273,ibook,9051125,12,2.0,61,9051125,fake,2325,9.967584,9.967584,5.0,1.0,10.071548,0.0,14.24758,14.24758,0.0,0.0,0.0,0.0,0.0,0.0
659,Bose,8896233,77,6.0,1521,8896233,fake,246,5.1244125,5.1244125,4.5,126.0,6.7693176,0.0,0.0,0.0,0.9440704,0.0,5.479229,0.0,0.0,0.0
7581,routers,2225047,54,1.0,273,2225047,fake,2804,5.220635,5.220635,4.2,241.0,0.0,0.0,7.036275,7.036275,0.9994107,0.0,0.0,0.0,8.242099,0.0
5814,hd antenna,8939839,14,4.0,145,8939839,fake,2186,7.155711,0.0,3.0,164.0,4.6415186,0.0,4.313981,11.422891,0.9998997,0.0,0.0,4.1654053,0.0,0.0
3904,Tomtom,9939183,11,2.0,81,9939183,fake,1471,6.1399655,6.1399655,3.4,5.0,0.0,0.0,7.998936,7.998936,0.0,0.0,7.642067,9.6265335,0.0,0.0
1670,Hello kitty headphones,1249119,13,1.0,23,1249119,fake,636,18.981329,12.729486,4.7,3.0,16.803755,0.0,0.0,20.029303,0.56014067,0.0,11.809921,19.647316,5.97423,0.0
2471,Media player,2219037,13,2.0,107,2219037,fake,912,11.311396,11.311396,3.6,140.0,0.0,0.0,5.6512995,5.651299,0.0,0.0,0.0,0.0,0.0,0.0
3610,Sony viao,2794165,10,2.0,76,2794165,fake,1349,2.2985907,0.0,4.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894805,0.0,0.0,0.0
5129,cell phone signal booster,1260816,10,1.0,37,1260816,fake,1890,21.092928,0.0,1.0,3.0,4.8487062,0.0,0.0,21.117008,0.0,0.0,0.0,8.262844,4.521886,0.0
3440,Skullcandy,1275666,13,10.0,638,1275666,fake,1294,6.615489,6.615489,3.6,49.0,0.0,0.0,0.0,0.0,0.96538,0.0,6.78616,0.0,0.0,0.0
1713,Hp laptop,1623867,24,7.0,611,1623867,fake,657,5.114517,5.114517,4.1,53.0,0.0,0.0,0.0,3.0218341,0.0,0.0,4.6287756,5.0820627,3.1453042,0.0
7298,police scanner,9036642,10,1.0,25,9036642,fake,2708,6.2372746,0.0,5.0,2.0,0.0,0.0,0.0,8.298557,0.0,0.0,0.0,0.0,0.0,0.0
2672,Nexus s,2300417,34,2.0,101,2300417,fake,996,14.178577,14.178577,4.3,109.0,0.0,0.0,0.0,0.0,2.838535e-11,0.0,0.0,0.0,0.0,0.0
1110,Dr dre,9836718,17,3.0,254,9836718,fake,429,13.028898,13.028898,3.9,169.0,0.0,0.0,15.471782,15.471782,0.9722764,0.0,8.215249,0.0,0.0,0.0
8514,whirlpool,7284583,11,1.0,62,7284583,fake,3146,4.7886076,4.7886076,4.5,11.0,8.460006,0.0,0.0,0.0,0.7509356,0.0,4.4163055,9.639618,0.0,0.0
3008,Projector,1347887,259,1.0,1012,1347887,fake,1144,6.682515,6.682515,3.4,20.0,0.0,0.0,7.24657,7.24657,0.00044443188,0.0,0.0,5.7389607,0.0,0.75
4061,Tv,2047641,12,12.0,1091,2047641,fake,1524,0.0,0.0,3.6,72.0,0.0,0.0,3.969437,3.969437,0.0,0.0,0.0,0.0,2.736691,0.0
4655,apple laptop,9755322,74,1.0,218,9755322,fake,1728,2.0658073,0.0,4.8,322.0,0.0,0.0,0.0,3.5110211,0.0,0.0,4.274222,4.5503855,3.2854724,0.5
8116,the sims 3,9135946,10,1.0,50,9135946,fake,3004,12.707461,12.70746,4.2,151.0,8.334691,0.0,7.7978945,13.332323,0.9396641,0.0,0.0,12.724577,0.0,0.0
1718,Hp laptop,2678499,23,8.0,611,2678499,fake,657,4.7704163,2.8118343,4.5,140.0,0.0,0.0,0.0,2.434012,0.0,0.0,4.6287756,1.634943,3.1453042,0.0
2793,Optical cable,9699131,20,2.0,73,9699131,fake,1060,9.9273,6.538414,4.9,15.0,3.5934677,0.0,6.59799,10.72599,0.9943966,0.0,0.0,7.608161,0.0,0.0
1033,Dell laptops,2560082,23,1.0,197,2560082,fake,393,5.4120774,3.1900501,4.1,70.0,0.0,0.0,0.0,3.6285007,0.0,0.0,5.8500314,0.0,4.3814793,0.0
6855,mario party,8507225,10,2.0,62,8507225,fake,2503,15.215078,15.215079,4.6,46.0,9.4610195,0.0,0.0,4.5400887,0.58557105,0.0,0.0,8.3184185,0.0,0.0
8628,wireless speakers,8698787,12,3.0,178,8698787,fake,3181,8.013267,8.0132675,3.8,48.0,0.0,0.0,7.9659214,8.919857,0.0,0.0,0.0,6.5685472,9.899993,0.0
1004,Dell,2677251,16,11.0,716,2677251,fake,388,3.771431,3.771431,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8500314,3.9170222,0.0,0.0
4687,asus,2712297,44,7.0,1163,2712297,fake,1739,3.4774098,3.4774098,3.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7973714,0.0,0.0,0.0
58,2686552,2686552,32,1.0,35,2686552,fake,11,0.0,0.0,4.2,137.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0,0.0
6243,iPod nano,1161934,19,2.0,305,1161934,fake,2311,7.289829,7.2898293,4.2,137.0,0.0,0.0,10.865379,10.86538,0.98430026,0.0,0.0,3.644913,4.8351007,0.0
268,Apple,1945531,108,2.0,1467,1945531,fake,120,2.9628222,2.9628222,4.6,653.0,0.0,0.0,0.0,0.0,1.0,0.0,4.274222,0.0,0.0,0.0
2662,Netgear router,1208844,12,1.0,55,1208844,fake,991,10.787344,2.749012,4.2,1072.0,0.0,0.0,0.0,7.121399,1.0,0.0,6.9667087,0.0,0.0,0.0
4191,Virgin mobile,2730293,14,7.0,573,2730293,fake,1567,12.427269,12.42727,4.3,6.0,10.478863,0.0,14.807164,14.807163,0.99832284,0.0,10.906349,14.973007,3.26361,0.0
4176,Verizon phones,2903303,10,1.0,34,2903303,fake,1561,3.3713484,0.0,4.0,3.0,0.0,0.0,0.0,3.647469,0.0,0.0,0.0,0.0,17.323334,0.0
8171,toshiba,2769576,18,3.0,468,2769576,fake,3028,4.7149696,4.7149696,4.3,241.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4197354,0.0,0.0,0.0
6065,iPad,2339877,14,21.0,3487,2339877,fake,2264,4.256807,4.256807,4.7,83.0,0.0,0.0,6.4815893,6.4815893,0.0,0.0,0.0,5.0980415,6.7852373,0.0
5616,frontpage,1202886,24,1.0,49,1202886,fake,2108,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8389,vampire diaries,1085331,27,2.0,109,1085331,fake,3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
